qid	query	docid	docno	rank	score
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	313	314	535	2.3178453043672436
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	79	80	536	2.3168169469402855
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	810	811	537	2.3168169469402855
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	492	493	538	2.310986029436993
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	539	540	539	2.3085690081852257
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	471	472	540	2.303651215291793
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	508	509	541	2.303651215291793
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	1091	1092	542	2.3017213902193125
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	489	490	543	2.2853973125742235
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	1221	1222	544	2.272194621588624
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	1367	1368	545	2.2674304198312125
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	77	78	546	2.263279423425614
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	1046	1047	547	2.25600162340502
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	48	49	548	2.2500212931351173
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	72	73	549	2.2486487322873456
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	1390	1391	550	2.245657271352816
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	374	375	551	2.2428549195296177
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	343	344	552	2.225218619464129
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	1074	1075	553	2.2137571050424327
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	1258	1259	554	2.203759571184735
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	1157	1158	555	2.198301694519595
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	789	790	556	2.194399730599062
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	1347	1348	557	2.181673148557686
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	192	193	558	2.166260596025682
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	355	356	559	2.1652942795704764
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	993	994	560	2.1566708112407182
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	987	988	561	2.1332634119199825
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	53	54	562	2.131864345473558
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	623	624	563	2.130875967563581
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	1274	1275	564	2.117600739720977
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	209	210	565	2.11362414863467
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	565	566	566	2.1115522873915995
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	781	782	567	2.104626947956148
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	32	33	568	2.087488062238889
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	526	527	569	2.0869553932201095
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	1312	1313	570	2.0851888850382228
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	574	575	571	2.0759404244253647
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	1114	1115	572	2.068282878861445
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	17	18	573	2.057184376032054
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	21	22	574	2.057184376032054
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	358	359	575	2.057184376032054
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	598	599	576	2.056132202041662
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	198	199	577	2.05555862636949
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	540	541	578	2.047306429728901
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	619	620	579	2.0458510160337644
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	373	374	580	2.042615130718342
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	1232	1233	581	2.042615130718342
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	1376	1377	582	2.0282507967481638
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	230	231	583	2.0140870813003864
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	584	585	584	2.0140870813003864
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	1288	1289	585	2.013731216358487
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	426	427	586	2.0114726028073764
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	171	172	587	1.9771246883565925
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	1209	1210	588	1.9727584796340751
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	1280	1281	589	1.957947965539229
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	688	689	590	1.9430768984694424
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	1321	1322	591	1.9391396707517758
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	1160	1161	592	1.9330918807731796
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	1261	1262	593	1.9330918807731796
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	1285	1286	594	1.9330918807731796
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	780	781	595	1.9298703817613145
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	293	294	596	1.9236375463422344
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	255	256	597	1.9202218025297408
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	29	30	598	1.9075219628803557
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	746	747	599	1.894989006278478
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	1223	1224	600	1.8848221536694871
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	85	86	601	1.8826196647894708
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	859	860	602	1.8704107552497626
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	943	944	603	1.8704107552497626
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	1186	1187	604	1.8704107552497626
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	26	27	605	1.8583591765358272
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	515	516	606	1.8583591765358272
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	1180	1181	607	1.8464619069380723
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	273	274	608	1.8418290410078235
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	279	280	609	1.8231185902629075
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	985	986	610	1.8147070280869217
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	697	698	611	1.8116668745778262
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	239	240	612	1.8088214225216328
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	642	643	613	1.800358126204171
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	61	62	614	1.800315294390969
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	1244	1245	615	1.7891896844678274
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	409	410	616	1.7565005645704102
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	1267	1268	617	1.7540084947861723
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	1383	1384	618	1.7458680252153471
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	149	150	619	1.7353634342223918
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	709	710	620	1.731256339805241
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	195	196	621	1.7249844958738825
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	1203	1204	622	1.7233771317389621
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	1270	1271	623	1.7165348020954005
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	1193	1194	624	1.7045946656002133
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	1254	1255	625	1.7045946656002133
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	487	488	626	1.6945794488173145
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	835	836	627	1.6945794488173145
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	363	364	628	1.6873098241449223
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	412	413	629	1.6846812319050446
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	1314	1315	630	1.6846812319050446
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	1143	1144	631	1.660069952059466
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	211	212	632	1.646661333164688
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	31	32	633	1.6462182946223056
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	1179	1180	634	1.6368754237617147
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	913	914	635	1.6276380026274608
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	989	990	636	1.6094724481911278
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	915	916	637	1.6005408821807814
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	88	89	638	1.5680547915708964
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	1093	1094	639	1.5665473093919589
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	365	366	640	1.5657843839288286
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	134	135	641	1.5573298463588578
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	364	365	642	1.5573298463588578
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	323	324	643	1.5467596141634987
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	181	182	644	1.542139853072288
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	1334	1335	645	1.540691749297884
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	282	283	646	1.5163906784463845
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	677	678	647	1.5112836699545513
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	609	610	648	1.5058891551584195
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	257	258	649	1.4940951219127732
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	906	907	650	1.4928442973761114
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	1392	1393	651	1.4928442973761114
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	1210	1211	652	1.4903191280379484
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	1141	1142	653	1.4812996294966385
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	696	697	654	1.470386422563714
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	844	845	655	1.4700179873737829
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	81	82	656	1.467038896295103
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	340	341	657	1.4625635531058152
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	730	731	658	1.4625635531058152
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	1092	1093	659	1.4587092463446185
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	325	326	660	1.4563550595737833
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	156	157	661	1.4551843399918154
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	813	814	662	1.4551843399918154
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	519	520	663	1.4538488151651159
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	330	331	664	1.4502496348672989
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	671	672	665	1.4502496348672989
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	628	629	666	1.4495407887332845
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	1336	1337	667	1.4491158135631534
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	483	484	668	1.4371955439818496
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	1241	1242	669	1.4334868117223367
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	200	201	670	1.4308546572956127
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	655	656	671	1.4263973783108548
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	1226	1227	672	1.4263314043816762
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	575	576	673	1.4234991237086292
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	594	595	674	1.4124268195254743
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	207	208	675	1.4096697598613872
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	380	381	676	1.3919766712609443
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	361	362	677	1.3918976140081165
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	1178	1179	678	1.385290919639572
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	622	623	679	1.383068162430347
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	196	197	680	1.3722833988842549
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	95	96	681	1.3712990257996143
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	352	353	682	1.3597996124515277
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	782	783	683	1.3518289619811714
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	370	371	684	1.3478785751372115
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	457	458	685	1.3402304411074801
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	713	714	686	1.3380596520132153
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	1075	1076	687	1.3380596520132153
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	1095	1096	688	1.3380596520132153
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	908	909	689	1.3341032553690975
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	379	380	690	1.3329040402541428
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	341	342	691	1.328876290264971
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	1220	1221	692	1.32778800566982
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	645	646	693	1.3240613384214193
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	318	319	694	1.3126728596167971
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	649	650	695	1.3113457313067725
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	162	163	696	1.3099584005861402
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	495	496	697	1.3077106624453732
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	431	432	698	1.3038770715979113
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	714	715	699	1.3027858404191248
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	898	899	700	1.302213790287771
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	564	565	701	1.2989377926873256
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	804	805	702	1.2980090505479462
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	290	291	703	1.289351594187748
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	589	590	704	1.289351594187748
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	1099	1100	705	1.288231449755676
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	1349	1350	706	1.2787078514090036
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	1211	1212	707	1.2759410645493807
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	458	459	708	1.2750558000082803
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	215	216	709	1.2694437703973067
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	1260	1261	710	1.2694437703973067
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	670	671	711	1.2693240312517533
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	274	275	712	1.2555037268330662
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	516	517	713	1.254289625217752
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	339	340	714	1.2475048233678887
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	1245	1246	715	1.2421086892806779
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	1249	1250	716	1.2421086892806779
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	41	42	717	1.2296786531277528
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	1366	1367	718	1.2275837956244702
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	1164	1165	719	1.2243977101219015
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	155	156	720	1.2228108612357995
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	441	442	721	1.2228108612357995
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	922	923	722	1.2200793740302467
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	336	337	723	1.208288993621999
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	1264	1265	724	1.2031063995004387
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	904	905	725	1.2019914771394236
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	676	677	726	1.2007396226083635
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	1323	1324	727	1.1989366867995588
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	1231	1232	728	1.189591345801215
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	1225	1226	729	1.1810715262747302
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	260	261	730	1.1785142787796363
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	444	445	731	1.1774444495086562
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	502	503	732	1.171463552650762
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	694	695	733	1.1676416002678083
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	1212	1213	734	1.1671162694394313
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	163	164	735	1.1667381615764598
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	1372	1373	736	1.1667381615764598
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	874	875	737	1.1624094777292207
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	1351	1352	738	1.1583233659902117
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	39	40	739	1.1434550544868858
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	761	762	740	1.1434550544868858
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	1222	1223	741	1.1424479032181434
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	56	57	742	1.1396879220330312
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	80	81	743	1.1257183436453317
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	266	267	744	1.1175962803811255
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	745	746	745	1.114834873523602
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	298	299	746	1.1094716750404419
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	996	997	747	1.1068685439734218
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	692	693	748	1.1033382524752393
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	131	132	749	1.1029279212411371
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	805	806	750	1.100296901355145
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	372	373	751	1.0875479308119704
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	1204	1205	752	1.0860192823935106
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	0	1	753	1.0834115327403275
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	138	139	754	1.0834115327403275
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	567	568	755	1.0733270729439244
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	1003	1004	756	1.0733270729439244
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	1348	1349	757	1.0692356173428914
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	806	807	758	1.0634286153461197
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	648	649	759	1.0561776307121122
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	691	692	760	1.0497675140170075
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	292	293	761	1.0489185796644327
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	1337	1338	762	1.0465915454378192
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	159	160	763	1.0442350900669688
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	1158	1159	764	1.0441694952984273
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	124	125	765	1.0402969130269581
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	1360	1361	766	1.039463221019673
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	344	345	767	1.0255955473329263
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	808	809	768	1.0210548526019596
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	924	925	769	1.018649193003685
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	1163	1164	770	1.012883373870997
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	1110	1111	771	1.0097293598560133
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	527	528	772	1.003287144225003
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	253	254	773	1.0009643842825922
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	716	717	774	1.0007555606559149
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	20	21	775	0.9923502682557196
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	281	282	776	0.9868775237144628
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	710	711	777	0.9861272229193461
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	1068	1069	778	0.9838831501985974
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	814	815	779	0.9812787682173991
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	436	437	780	0.9755592992133179
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	597	598	781	0.9755592992133179
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	1309	1310	782	0.9729987406803708
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	101	102	783	0.9673751095993902
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	1097	1098	784	0.9614604282986701
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	241	242	785	0.9514118866813701
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	891	892	786	0.9514118866813701
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	1098	1099	787	0.9514118866813701
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	663	664	788	0.9436262223669495
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	848	849	789	0.9359669482184632
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	958	959	790	0.9266903499440314
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	542	543	791	0.9210154563919543
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	1007	1008	792	0.9210154563919543
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	65	66	793	0.9156525200857807
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	1187	1188	794	0.9156525200857807
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	627	628	795	0.9048745388501986
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	448	449	796	0.8925011510720842
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	123	124	797	0.8908924916617427
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	3	4	798	0.885646328592277
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	533	534	799	0.885646328592277
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	895	896	800	0.8788959999783281
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	736	737	801	0.8722477939710215
301	is there any information available on the difference in the effects of various edge conditions on the buckling of cylindrical shells	465	466	802	0.8707112533100096
